string
20201020_p3_degreeper_secondprocessedoffset angle 0.015897601099623786 in rad by: offset_angle in degree:_2.42offset 0th. order in px_-147
nm eV  counts
1.5896931464773059e-09 779.925316303862 599.1071996941138
1.5974977810914486e-09 776.1149622663668 915.3479507688492
1.6053023618496563e-09 772.3416843813945 1165.8651207010582
1.6131068887482338e-09 768.6049441240116 1182.4388950892858
1.6209113617834874e-09 764.9042133483458 1174.0347635582011
1.6287157809517227e-09 761.2389740387399 1174.0210296792327
1.636520146249246e-09 757.6087180680289 1203.1567046957673
1.644324457672363e-09 754.0129469627076 1200.3053695436508
1.6521287152173782e-09 750.4511716747581 1194.535579943783
1.6599329188805987e-09 746.9229123599168 1202.924293154762
1.6677370686583294e-09 743.4276981621746 1211.8802496693122
1.6755411645468762e-09 739.9650670043014 1224.7197007275133
1.6833452065425444e-09 736.534565384203 1214.82634755291
1.69114919464164e-09 733.13574817692 1227.5407159391534
1.698953128840468e-09 729.768178442088 1219.9411479001324
1.7067570091353348e-09 726.4314272366835 1217.863250248016
1.7145608355225455e-09 723.1250734328879 1230.452091600529
1.7223646079984052e-09 719.848703540907 1234.2195560515872
1.7301683265592203e-09 716.6019115365866 1225.1179108796296
1.7379719912012953e-09 713.3842986936799 1231.1458643353174
1.7457756019209363e-09 710.1954734206126 1233.9193741732804
1.7535791587144483e-09 707.0350511016135 1220.483909970238
1.7613826615781366e-09 703.9026539420684 1214.783492476852
1.7691861105083073e-09 700.7979108179713 1216.9589947089946
1.776989505501265e-09 697.7204571293466 1189.3137710813492
1.7847928465533155e-09 694.6699346575164 1205.3082010582011
1.7925961336607638e-09 691.645991426101 1228.0209263392858
1.8003993668199155e-09 688.6482815656362 1245.2740678736773
1.8082025460270749e-09 685.6764651816997 1251.0365823412699
1.8160056712785486e-09 682.7302082264372 1259.4431940310847
1.8238087425706413e-09 679.8091823733934 1269.3583519345239
1.8316117598996574e-09 676.9130648955419 1296.6942997685185
1.8394147232619033e-09 674.041538546422 1308.4892526455026
1.847217632653683e-09 671.1942914442938 1300.4829799107142
1.8550204880713027e-09 668.3710169592142 1318.265304646164
1.862823289511066e-09 665.5714136029591 1327.7154947916667
1.87062603696928e-09 662.7951849216965 1356.7621011078043
1.8784287304422476e-09 660.042039391344 1339.2509093915344
