string
20201020_p6.5_degreeper_secondprocessedoffset angle 0.07179177039474219 in rad by: offset_angle in degree:_5.47offset 0th. order in px_-147
nm eV  counts
7.173011645698373e-09 172.8481691279454 6824.142055860806
7.180797142968122e-09 172.6607652893417 10829.444762413514
7.1885825524726025e-09 172.47376948685599 14324.511027167278
7.196367874208709e-09 172.28718038941605 14731.388761701262
7.204153108173329e-09 172.10099667173318 15097.981150793652
7.211938254363359e-09 171.91521701427027 15506.038232600733
7.219723312775683e-09 171.72984010321122 15840.234661172162
7.227508283407197e-09 171.54486463042934 16064.382504070005
7.2352931662547855e-09 171.36028929345727 16202.472273097274
7.243077961315337e-09 171.17611279545582 16296.092923280425
7.250862668585742e-09 170.99233384518394 16221.484025234025
7.258647288062885e-09 170.8089511569684 16095.960775335776
7.2664318197436554e-09 170.62596345067385 15981.515313390315
7.274216263624938e-09 170.44336945167308 15934.713191900693
7.282000619703618e-09 170.26116789081743 16022.844424094425
7.289784887976581e-09 170.07935750440726 16180.97285816036
7.297569068440712e-09 169.89793703416282 16310.331832519334
7.305353161092893e-09 169.71690522719533 16286.22112840863
7.3131371659300094e-09 169.5362608359779 16330.17818986569
7.3209210829489426e-09 169.35600261831715 16447.05420736671
7.328704912146574e-09 169.1761293373245 16375.787418599919
7.336488653519789e-09 168.99663976138802 16198.533145095646
7.3442723070654635e-09 168.81753266414432 16073.021342083843
7.3520558727804795e-09 168.63880682445054 16070.226393976394
7.3598393506617175e-09 168.46046102635665 16105.84885022385
7.3676227407060574e-09 168.28249405907792 16053.431903744404
7.375406042910376e-09 168.1049047169674 16051.164911477412
7.383189257271552e-09 167.92769179948888 16055.852029914531
7.3909723837864635e-09 167.75085411118962 16067.355006105006
7.398755422451987e-09 167.57439046167366 15885.762235449736
7.406538373264999e-09 167.39829966557497 15725.638100325601
7.414321236222373e-09 167.2225805425311 15485.723697598698
7.4221040113209885e-09 167.04723191715647 15268.730031542533
7.429886698557716e-09 166.8722526190166 15065.80865893366
7.437669297929432e-09 166.6976414826017 14827.78203856329
7.445451809433008e-09 166.52339734730106 14618.448883292634
7.453234233065318e-09 166.34951905737708 14431.8408501221
7.461016568823234e-09 166.17600546193998 14247.045876577127
7.468798816703626e-09 166.00285541492224 13989.628230565731
7.476580976703368e-09 165.83006777505338 13765.695525539277
