string
20201021_9_degreeper_secondprocessedoffset angle 0.11507597945424757 in rad by: offset_angle in degree:_7.9offset 0th. order in px_-131
nm eV  counts
1.1482216565594648e-08 107.97931941185128 2060.6502149470903
1.1489970530507056e-08 107.90644996003134 3086.630876598325
1.149772438157784e-08 107.83367986094045 3936.5163414903
1.1505478118804358e-08 107.76100891157385 4064.156332671958
1.1513231742183954e-08 107.68843690947958 4051.0269235008823
1.1520985251713985e-08 107.61596365275636 4023.526441247796
1.1528738647391797e-08 107.54358894005199 4058.715346671076
1.1536491929214742e-08 107.47131257056122 4064.4303902116403
1.1544245097180165e-08 107.39913434402412 4078.807388117284
1.155199815128541e-08 107.32705406072412 4092.6401289682544
1.155975109152783e-08 107.2550715214861 4103.767981150794
1.1567503917904762e-08 107.18318652767474 4108.705839395944
1.1575256630413554e-08 107.1113988811925 4104.513062169312
1.1583009229051544e-08 107.03970838447798 4111.67438271605
1.1590761713816078e-08 106.96811484050393 4116.9192294973545
1.1598514084704497e-08 106.89661805277557 4142.935474537037
1.1606266341714136e-08 106.82521782532878 4136.199501212523
1.1614018484842337e-08 106.75391396272825 4155.459311618166
1.1621770514086437e-08 106.68270627006575 4170.537781084657
1.1629522429443772e-08 106.61159455295832 4165.784281305115
1.1637274230911677e-08 106.54057861754657 4171.934454916226
1.1645025918487488e-08 106.4696582704928 4190.979869378307
1.1652777492168536e-08 106.39883331897937 4196.020723104057
1.1660528951952155e-08 106.32810357070683 4204.059744268078
1.1668280297835674e-08 106.25746883389236 4225.906842482364
1.1676031529816427e-08 106.18692891726779 4234.468901565256
1.1683782647891742e-08 106.11648363007808 4243.031718474427
1.1691533652058948e-08 106.04613278207952 4242.082575507055
1.1699284542315368e-08 105.97587618353808 4260.913869598766
1.1707035318658336e-08 105.9057136452275 4272.021536044974
1.1714785981085173e-08 105.8356449784279 4278.315834435626
1.17225365295932e-08 105.76566999492385 4284.385747354498
1.1730286964179746e-08 105.6957885070028 4312.853973765433
1.1738037284842131e-08 105.62600032745333 4315.985036375661
1.1745787491577677e-08 105.55630526956355 4313.717206790124
1.1753537584383702e-08 105.4867031471194 4308.4574790564375
1.1761287563257526e-08 105.41719377440297 4305.879767416226
1.1769037428196471e-08 105.34777696619086 4333.613522376543
1.177678717919785e-08 105.27845253775261 4340.219976300706
1.178453681625898e-08 105.20922030484896 4322.676780202823
1.179228633937718e-08 105.14008008373021 4319.027088844798
1.1800035748549756e-08 105.07103169113475 4324.297977292769
1.1807785043774027e-08 105.00207494428724 4310.8012290564375
1.1815534225047307e-08 104.93320966089709 4336.469562940917
1.1823283292366903e-08 104.86443565915694 4342.975363756614
1.1831032245730126e-08 104.7957527577409 4310.939566798942
1.1838781085134286e-08 104.72716077580304 4309.387607473545
1.1846529810576691e-08 104.65865953297582 4289.440793099648
1.1854278422054648e-08 104.59024884936845 4272.617876432981
1.1862026919565461e-08 104.5219285455654 4285.468336640212
1.1869775303106438e-08 104.45369844262473 4234.366319444444
1.1877523572674883e-08 104.38555836207658 4235.274539792769
1.1885271728268098e-08 104.31750812592168 4249.881227954145
1.1893019769883384e-08 104.24954755662965 4248.43005952381
1.1900767697518042e-08 104.1816764771376 4257.916184413581
1.1908515511169374e-08 104.1138947108485 4246.672798170194
1.1916263210834678e-08 104.04620208162969 4267.8517002865965
1.1924010796511253e-08 103.97859841381135 4232.899787808642
1.1931758268196392e-08 103.911083532185 4234.030740189594
1.1939505625887397e-08 103.8436572620019 4253.893918099648
1.1947252869581557e-08 103.7763194289717 4274.26242835097
1.195499999927617e-08 103.70906985926074 4250.711185515874
1.1962747014968526e-08 103.64190837949074 4247.79334766314
1.197049391665592e-08 103.5748348167372 4246.127714395944
1.197824070433564e-08 103.50784899852795 4263.030271715168
1.1985987378004976e-08 103.44095075284166 4269.96307319224
1.1993733937661217e-08 103.37413990810639 4297.182815255732
1.2001480383301652e-08 103.30741629319809 4285.975735780424
1.2009226714923569e-08 103.24077973743917 4294.765211640212
1.2016972932524251e-08 103.17423007059705 4316.112626763669
1.2024719036100983e-08 103.10776712288268 4331.258956128748
1.2032465025651049e-08 103.0413907249491 4358.647624559083
1.2040210901171733e-08 102.97510070789002 4348.426752645503
1.2047956662660315e-08 102.90889690323839 4352.979910714286
1.2055702310114076e-08 102.84277914296496 4364.734278549383
1.2063447843530298e-08 102.77674725947685 4376.993772045856
1.2071193262906255e-08 102.71080108561617 4371.310626102293
1.207893856823923e-08 102.64494045465855 4390.6911375661375
1.2086683759526494e-08 102.57916520031183 4367.834476962082
1.2094428836765328e-08 102.51347515671455 4372.608989197532
1.2102173799953e-08 102.44787015843463 4365.476328262787
