string
20201021_7degreeper_secondprocessedoffset angle 0.0820892565915547 in rad by: offset_angle in degree:_6.1offset 0th. order in px_-131
nm eV  counts
8.19970925759875e-09 151.20559658178377 1922.6585579254852
8.207488573518473e-09 151.06227915963893 2900.5061590608466
8.215267795452524e-09 150.91923488832538 3881.736662257496
8.223046923397902e-09 150.77646298776935 3987.009204144621
8.23082595735161e-09 150.63396268086464 3946.884782848325
8.238604897310647e-09 150.4917331934585 3909.789599867725
8.24638374327201e-09 150.3497737543376 3899.746059303351
8.254162495232698e-09 150.20808359521413 3901.574625220459
8.26194115318971e-09 150.06666195071182 3879.899966931217
8.269719717140041e-09 149.92550805835234 3887.895998677249
8.27749818708069e-09 149.7846211585414 3838.122588734568
8.285276563008648e-09 149.6440004945554 3844.1827188051147
8.293054844920916e-09 149.5036453125275 3819.398837081129
8.300833032814484e-09 149.36355486143455 3795.6393298059966
8.308611126686346e-09 149.22372839308346 3806.170497134039
8.316389126533495e-09 149.08416516209786 3791.0725308641977
8.324167032352926e-09 148.944864425905 3774.955908289242
8.331944844141629e-09 148.80582544472244 3752.2297315917112
8.339722561896592e-09 148.6670474815452 3732.1048280423283
8.347500185614806e-09 148.5285298021324 3700.894992835097
8.355277715293261e-09 148.3902716749945 3674.408895502646
8.363055150928949e-09 148.2522723713804 3696.249724426808
8.370832492518855e-09 148.1145311652647 3711.2109375000005
8.378609740059966e-09 147.9770473333349 3728.3679177689596
8.38638689354927e-09 147.83982015497867 3708.514316027337
8.394163952983754e-09 147.7028489122714 3684.722980048501
8.4019409183604e-09 147.5661328899637 3689.128637566138
8.409717789676195e-09 147.4296713754687 3660.023561507937
8.41749456692812e-09 147.29346365885 3668.046668320106
8.425271250113166e-09 147.15750903280903 3663.6087687389772
8.433047839228308e-09 147.02180679267317 3664.5353147045857
8.440824334270529e-09 146.88635623638336 3682.788180665785
8.448600735236814e-09 146.75115666448187 3670.3243496472664
8.45637704212414e-09 146.61620738010058 3672.273065476191
8.46415325492949e-09 146.4815076889487 3649.9626598324517
8.47192937364984e-09 146.3470568993012 3618.0101548721345
8.479705398282168e-09 146.21285432198664 3625.704778439154
8.487481328823457e-09 146.07889927037547 3625.4806685405647
8.49525716527068e-09 145.94519106036856 3627.287464175485
8.503032907620812e-09 145.81172901038528 3614.057608575838
8.510808555870834e-09 145.678512441352 3602.174548059965
8.518584110017715e-09 145.5455406766907 3622.629726080247
8.526359570058433e-09 145.41281304230728 3566.6502011684306
8.534134935989964e-09 145.28032886658033 3619.6438905423283
8.541910207809276e-09 145.1480874803499 3632.0248429232806
8.549685385513344e-09 145.01608821690593 3611.4403521825398
8.557460469099138e-09 144.88433041197737 3627.3312114197533
8.565235458563631e-09 144.7528134037208 3668.700327932099
8.573010353903792e-09 144.62153653270954 3641.80576223545
8.580785155116591e-09 144.4904991419224 3630.749627976191
8.588559862198998e-09 144.359700576733 3629.937789351852
8.59633447514798e-09 144.22914018489857 3585.5185598544977
8.604108993960503e-09 144.09881731654943 3600.5102926587306
8.611883418633536e-09 143.96873132417792 3643.110670194004
8.619657749164046e-09 143.83888156262782 3627.872988315697
8.627431985548995e-09 143.70926738908378 3655.7021604938273
8.63520612778535e-09 143.57988816306042 3648.1002673059966
8.642980175870076e-09 143.45074324639202 3654.4363150352738
8.650754129800135e-09 143.32183200322206 3652.754009589947
8.65852798957249e-09 143.19315379999261 3677.434069113757
8.666301755184102e-09 143.06470800543408 3659.8762676366846
8.674075426631933e-09 142.9364939905548 3645.38848930776
8.681849003912944e-09 142.80851112863084 3638.3723958333335
8.689622487024095e-09 142.6807587951958 3629.6517443783073
8.697395875962347e-09 142.55323636803053 3619.4748952821874
8.705169170724656e-09 142.42594322715323 3621.380415013228
8.712942371307978e-09 142.29887875480927 3650.6651647927692
8.720715477709275e-09 142.17204233546116 3603.5506227954147
8.7284884899255e-09 142.04543335577873 3627.823454034392
8.736261407953611e-09 141.91905120462917 3612.7927276234573
8.744034231790564e-09 141.79289527306724 3611.956362985009
8.751806961433309e-09 141.6669649543255 3657.4729938271607
8.759579596878801e-09 141.54125964380447 3624.775821208113
8.767352138123996e-09 141.41577873906306 3621.0472470238096
8.775124585165845e-09 141.29052163980896 3596.622850529101
8.7828969380013e-09 141.16548774788902 3606.1720127865965
8.790669196627311e-09 141.04067646727972 3616.511450066138
8.798441361040826e-09 140.91608720407785 3629.127604166667
8.8062134312388e-09 140.79171936649072 3646.8105158730164
8.813985407218179e-09 140.66757236482724 3621.765390762787
8.821757288975909e-09 140.54364561148836 3647.1455439814818
8.82952907650894e-09 140.41993852095777 3662.6703042328045
8.83730076981422e-09 140.29645050979278 3651.5332892416227
8.845072368888696e-09 140.17318099661512 3668.7843777557323
8.852843873729308e-09 140.05012940210187 3680.7320601851857
8.860615284333003e-09 139.92729514897627 3666.4900242504414
8.868386600696727e-09 139.8046776619987 3670.532958553792
8.876157822817423e-09 139.68227636795785 3679.5406883818346
8.883928950692033e-09 139.56009069566167 3696.5095899470903
8.891699984317497e-09 139.43812007592845 3730.975253527337
8.89947092369076e-09 139.31636394157812 3718.788580246914
8.90724176880876e-09 139.19482172742335 3709.0649801587306
8.915012519668437e-09 139.07349287026082 3717.2050677910056
8.922783176266733e-09 138.95237680886254 3719.89631558642
8.930553738600581e-09 138.83147298396727 3728.2630621693124
8.938324206666923e-09 138.71078083827172 3745.3127755731925
8.946094580462697e-09 138.59029981642215 3752.3786100088187
8.953864859984837e-09 138.47002936500584 3741.1561673280426
8.961635045230278e-09 138.34996893254265 3706.4652915564375
8.969405136195959e-09 138.23011796947634 3709.257674713404
8.97717513287881e-09 138.11047592816658 3702.8264164462084
8.984945035275765e-09 137.99104226288026 3737.24895282187
8.992714843383759e-09 137.87181642978345 3714.1747271825398
9.000484557199723e-09 137.7527978869329 3714.619708994709
9.00825417672059e-09 137.63398609426812 3686.10050154321
9.01602370194329e-09 137.51538051360293 3652.3383074294534
9.023793132864751e-09 137.39698060861755 3698.342013888889
9.031562469481906e-09 137.27878584485035 3713.967151675485
9.039331711791682e-09 137.16079568968996 3670.9666418650795
9.047100859791007e-09 137.04300961236717 3716.3500330687834
9.05486991347681e-09 136.925427083947 3699.5278742283954
9.062638872846014e-09 136.8080475773208 3690.9161430776016
9.070407737895548e-09 136.69087056719832 3755.6284446649033
9.078176508622337e-09 136.57389553009992 3754.1364225088187
9.085945185023306e-09 136.45712194434884 3759.86648478836
9.093713767095376e-09 136.3405492900633 3792.1912202380954
9.101482254835473e-09 136.2241770491489 3788.577353395062
9.109250648240518e-09 136.10800470529088 3791.117173721341
9.117018947307435e-09 135.9920317439465 3824.5727237654323
9.124787152033142e-09 135.87625765233753 3821.8773423721345
9.132555262414561e-09 135.76068191944256 3817.6450203924164
9.140323278448611e-09 135.6453040359895 3858.6917162698414
9.148091200132213e-09 135.53012349444828 3836.9047619047624
9.155859027462283e-09 135.41513978902313 3839.0272266313937
9.16362676043574e-09 135.30035241564536 3855.666060405644
9.171394399049502e-09 135.185760871966 3855.5125661375664
9.179161943300479e-09 135.07136465734845 3837.497450947972
9.186929393185592e-09 134.95716327286107 3845.6134948192243
9.194696748701757e-09 134.84315622127 3849.729800485009
9.202464009845887e-09 134.72934300703207 3837.9817019400357
9.210231176614891e-09 134.61572313628758 3834.8023451278664
9.217998249005688e-09 134.50229611685288 3868.8224757495595
9.225765227015183e-09 134.38906145821372 3867.739748677249
9.233532110640295e-09 134.27601867151768 3850.5065035273374
9.241298899877929e-09 134.16316726956768 3851.7106205908294
9.249065594724998e-09 134.0505067668145 3833.9592978395062
9.256832195178408e-09 133.9380366793501 3811.1512070105823
9.264598701235072e-09 133.82575652490053 3809.188161375662
9.272365112891894e-09 133.71366582281925 3766.3390101410937
9.28013143014578e-09 133.60176409408007 3764.543788580247
9.287897652993643e-09 133.4900508612703 3780.638227513228
9.295663781432382e-09 133.37852564858423 3776.7429315476193
9.303429815458904e-09 133.26718798181608 3770.3877314814818
9.311195755070114e-09 133.15603738835347 3761.665219907408
9.318961600262916e-09 133.04507339717063 3726.560226521164
9.32672735103421e-09 132.9342955388218 3709.057746362434
9.334493007380902e-09 132.82370334543458 3746.1494846781306
9.342258569299891e-09 132.71329635070336 3732.9989252645505
9.35002403678808e-09 132.60307408988274 3696.134741512346
9.357789409842367e-09 132.49303609978114 3681.9953565917112
9.365554688459652e-09 132.38318191875408 3686.7755869709
9.373319872636832e-09 132.27351108669797 3710.485215498237
9.381084962370807e-09 132.16402314504344 3691.1516892636687
9.388849957658475e-09 132.0547176367492 3679.000082671958
9.39661485849673e-09 131.94559410629546 3656.5264688051147
9.404379664882472e-09 131.83665209967774 3689.7576333774255
9.412144376812589e-09 131.72789116440066 3628.774732694004
9.419908994283982e-09 131.61931084947133 3640.6188684964727
9.427673517293541e-09 131.51091070539354 3656.232776675485
9.435437945838164e-09 131.4026902841612 3633.76563877866
9.443202279914737e-09 131.29464913925247 3637.1611827601414
9.450966519520154e-09 131.1867868256234 3632.9150132275136
9.458730664651309e-09 131.07910289970187 3607.4828455687834
9.466494715305087e-09 130.97159691938165 3624.8830880731925
9.474258671478381e-09 130.86426844401612 3593.1903108465613
9.48202253316808e-09 130.7571170344124 3586.117449294533
9.489786300371069e-09 130.65014225282545 3557.6368909832454
9.497549973084238e-09 130.5433436629518 3562.443851962081
9.505313551304473e-09 130.43672082992393 3520.3746417548505
9.51307703502866e-09 130.3302733203042 3521.2528935185187
9.520840424253685e-09 130.22400070207905 3526.8848517416227
9.528603718976431e-09 130.1179025446531 3500.960303681658
9.536366919193783e-09 130.01197841884343 3512.466655643739
9.544130024902624e-09 129.90622789687362 3523.8570601851857
9.551893036099835e-09 129.80065055236824 3503.997740299824
9.559655952782301e-09 129.69524596034685 3501.9556051587306
9.5674187749469e-09 129.59001369721852 3506.9060708774255
9.575181502590513e-09 129.48495334077603 3495.7275821208113
9.58294413571002e-09 129.3800644701903 3425.5874531525574
9.590706674302298e-09 129.27534666600468 3425.8875523589068
9.59846911836423e-09 129.1707995101294 3446.9828869047624
9.60623146789269e-09 129.06642258583608 3418.8189621913584
9.613993722884554e-09 128.96221547775212 3390.0034446649033
9.6217558833367e-09 128.85817777185522 3367.167658730159
9.629517949246004e-09 128.7543090554678 3338.897982804233
9.637279920609336e-09 128.65060891725173 3340.622726521164
9.645041797423577e-09 128.54707694720267 3324.453607253087
9.652803579685593e-09 128.44371273664495 3281.684992283951
9.660565267392262e-09 128.34051587822592 3278.4184854497357
9.668326860540455e-09 128.23748596591074 3261.271425815697
9.676088359127039e-09 128.1346225949771 3246.58985063933
9.683849763148891e-09 128.03192536200973 3238.7526179453266
9.691611072602873e-09 127.9293938648954 3232.550154320988
9.69937228748586e-09 127.8270277028174 3224.6571180555557
9.70713340779472e-09 127.72482647625046 3225.7839368386244
9.714894433526316e-09 127.62278978695562 3214.4414820326283
9.72265536467752e-09 127.52091723797487 3203.696469907408
9.730416201245195e-09 127.41920843362615 3221.7626350308647
9.738176943226207e-09 127.31766297949822 3216.7801339285716
9.74593759061742e-09 127.21628048244547 3198.408220348325
9.7536981434157e-09 127.11506055058287 3208.7038414903
9.761458601617908e-09 127.01400279328105 3196.4339451058204
9.76921896522091e-09 126.91310682116111 3169.6535356040567
9.776979234221564e-09 126.81237224608974 3164.8040674603176
9.784739408616733e-09 126.71179868117414 3166.824363425926
9.792499488403278e-09 126.61138574075714 3169.589671516755
9.800259473578056e-09 126.51113304041229 3166.037050815697
9.808019364137932e-09 126.41104019693881 3162.779982363316
9.815779160079757e-09 126.311106828357 3161.9532627865965
9.823538861400392e-09 126.21133255390299 3131.342523699295
9.831298468096696e-09 126.11171699402422 3141.2398037918874
9.83905798016552e-09 126.01225977037456 3138.996638007055
9.846817397603726e-09 125.91296050580935 3157.9343033509704
9.854576720408162e-09 125.81381882438092 3158.3863122795415
9.862335948575687e-09 125.71483435133354 3120.4759149029983
9.87009508210315e-09 125.61600671309895 3152.6245590828926
9.877854120987409e-09 125.51733553729152 3128.3641975308647
9.885613065225313e-09 125.4188204527036 3097.4208416005295
9.893371914813712e-09 125.32046108930092 3081.021205357143
9.901130669749458e-09 125.2222570782179 3071.489955357143
9.9088893300294e-09 125.12420805175303 3089.791391093475
9.916647895650386e-09 125.02631364336438 3075.0671020723107
9.924406366609269e-09 124.92857348766479 3034.1246417548505
9.932164742902891e-09 124.83098722041774 3046.923225308642
9.9399230245281e-09 124.7335544785324 3030.6390542328045
9.947681211481745e-09 124.63627490005936 3036.6938106261027
9.955439303760669e-09 124.53914812418613 3054.9942818562613
9.96319730136172e-09 124.44217379123256 3028.781690917108
9.970955204281738e-09 124.34535154264661 2999.6810929232806
9.978713012517568e-09 124.24868102099971 3044.334628527337
9.98647072606605e-09 124.15216186998255 3028.3597194664903
9.994228344924033e-09 124.05579373440045 3006.3811728395062
1.000198586908835e-08 123.95957626016944 3020.7368138227516
1.0009743298555844e-08 123.8635090943114 3013.831638558201
1.0017500633323357e-08 123.7675918849501 3007.992518187831
1.0025257873387729e-08 123.67182428130677 2999.5785796957675
1.0033015018745795e-08 123.57620593369592 3005.2921075837744
1.0040772069394392e-08 123.480736493521 2976.0790068342153
1.0048529025330358e-08 123.38541561327013 3014.716917438272
1.005628588655053e-08 123.29024294651197 3033.6906828703704
1.0064042653051743e-08 123.19521814789151 3010.785796957672
1.0071799324830832e-08 123.10034087312587 3027.3211529982364
1.007955590188463e-08 123.00561077900012 2994.3902254188715
1.0087312384209972e-08 122.9110275233632 2987.562899581129
1.009506877180369e-08 122.81659076512376 3011.9979745370374
1.0102825064662614e-08 122.7223001642461 2978.5434578924164
1.0110581262783575e-08 122.62815538174604 2977.6520475088187
1.0118337366163406e-08 122.53415607968685 2968.4606481481483
1.0126093374798936e-08 122.44030192117528 2957.6977926587306
1.0133849288686993e-08 122.34659257035747 2966.9560185185187
1.0141605107824406e-08 122.25302769241499 2962.9945849867727
1.0149360832208e-08 122.15960695356083 2945.164723875662
1.0157116461834606e-08 122.06633002103538 2922.4495701058204
1.0164871996701049e-08 121.9731965631026 2917.1311452821874
1.0172627436804152e-08 121.88020624904601 2877.9154954806
1.0180382782140741e-08 121.78735874916475 2863.8365988756614
1.0188138032707639e-08 121.69465373476974 2838.951857363316
1.0195893188501673e-08 121.60209087817975 2831.6466876102295
1.0203648249519659e-08 121.50966985271768 2850.802675815697
1.0211403215758423e-08 121.41739033270645 2856.739211309524
1.0219158087214788e-08 121.32525199346543 2831.902281746032
1.0226912863885569e-08 121.23325451130657 2826.8769979056437
1.0234667545767588e-08 121.1413975635305 2821.6343557098767
1.0242422132857666e-08 121.04968082842284 2833.7781084656085
1.0250176625152618e-08 120.9581039852505 2783.479524911817
1.0257931022649263e-08 120.86666671425782 2812.466173390653
1.0265685325344417e-08 120.77536869666297 2791.3100060626102
1.0273439533234898e-08 120.68420961465408 2789.058021935626
1.0281193646317515e-08 120.59318915138584 2766.9235697751324
1.0288947664589091e-08 120.50230699097543 2730.836915784833
1.0296701588046436e-08 120.41156281849923 2737.5450562169312
1.0304455416686363e-08 120.32095631998905 2747.3934909611994
1.0312209150505683e-08 120.23048718242839 2722.33203813933
1.031996278950121e-08 120.14015509374903 2733.5124559082897
1.0327716333669755e-08 120.04995974282733 2736.6422095458556
1.0335469783008126e-08 119.9599008194807 2732.970954585538
1.0343223137513134e-08 119.86997801446397 2722.464588844797
1.0350976397181587e-08 119.78019101946599 2734.9945574294534
1.0358729562010293e-08 119.690539527106 2710.507674713404
1.0366482631996059e-08 119.60102323093012 2716.656194885362
1.0374235607135693e-08 119.51164182540793 2687.8004436728397
1.0381988487426004e-08 119.42239500592889 2700.70953207672
1.0389741272863788e-08 119.33328246879907 2689.266561948854
1.0397493963445859e-08 119.24430391123741 2689.0095899470903
1.0405246559169012e-08 119.15545903137264 2663.5021908068784
1.0412999060030059e-08 119.06674752823952 2662.2205687830688
1.0420751466025793e-08 118.97816910177576 2652.0718281525574
1.0428503777153023e-08 118.88972345281834 2648.2712604717817
1.0436255993408544e-08 118.80141028310044 2643.7050815696653
1.0444008114789162e-08 118.71322929524779 2646.177248677249
1.045176014129167e-08 118.62518019277563 2630.021632495591
1.0459512072912873e-08 118.53726268008508 2618.995535714286
1.0467263909649563e-08 118.44947646246014 2642.780120149912
1.0475015651498542e-08 118.36182124606412 2634.1044560185187
1.0482767298456604e-08 118.2742967379366 2627.205687830688
1.0490518850520542e-08 118.18690264599002 2607.6873208774255
1.0498270307687157e-08 118.09963867900638 2641.9780643738977
1.0506021669953239e-08 118.01250454663423 2630.0557346781306
1.0513772937315583e-08 117.92549995938523 2638.4866898148152
1.0521524109770979e-08 117.83862462863111 2671.43608079806
1.0529275187316225e-08 117.75187826660022 2682.5201168430335
1.0537026169948107e-08 117.66526058637476 2669.7208443562613
1.0544777057663418e-08 117.57877130188723 2632.768546075838
1.0552527850458946e-08 117.49241012791752 2643.6713927469136
1.0560278548331483e-08 117.40617678008964 2666.891741071429
1.0568029151277815e-08 117.32007097486867 2659.100046847443
1.0575779659294729e-08 117.23409242955769 2598.527888007055
1.0583530072379016e-08 117.14824086229453 2581.7837852733687
1.0591280390527459e-08 117.06251599204889 2584.9052717151676
1.0599030613736844e-08 116.97691753861912 2580.856688161376
1.0606780742003957e-08 116.89144522262926 2555.9609926146386
1.0614530775325578e-08 116.80609876552596 2541.3142774470903
1.0622280713698496e-08 116.72087788957545 2549.7534308862437
1.063003055711949e-08 116.63578231786052 2541.108493165785
1.063778030558534e-08 116.55081177427762 2544.3929811507937
1.0645529959092834e-08 116.46596598353365 2518.54297563933
1.0653279517638746e-08 116.3812446711433 2519.66442074515
1.066102898121986e-08 116.2966475634258 2540.1345486111113
1.066877834983295e-08 116.21217438750217 2534.9318645282187
1.0676527623474799e-08 116.12782487129215 2509.280340608466
1.0684276802142182e-08 116.0435987435114 2511.149553571429
1.0692025885831874e-08 115.9594957336685 2525.33489032187
1.0699774874540657e-08 115.87551557206207 2527.1033812830688
1.07075237682653e-08 115.79165798977799 2549.758391203704
1.071527256700258e-08 115.70792271868635 2525.453524581129
1.0723021270749272e-08 115.62430949143872 2546.1160714285716
1.0730769879502148e-08 115.54081804146531 2544.5923583553795
1.073851839325798e-08 115.45744810297208 2530.443328373016
1.074626681201354e-08 115.37419941093793 2556.535976080247
1.0754015135765597e-08 115.29107170111193 2536.051242835097
1.0761763364510924e-08 115.20806471001046 2519.125606261023
1.076951149824629e-08 115.12517817491448 2518.3675733024693
1.0777259536968465e-08 115.04241183386677 2559.4534005731925
1.078500748067421e-08 114.95976542566918 2573.5701884920636
1.0792755329360299e-08 114.87723868987972 2540.2426421957675
1.0800503083023498e-08 114.79483136681003 2553.6898561507937
1.080825074166057e-08 114.71254319752265 2561.4375964506175
1.0815998305268282e-08 114.63037392382812 2559.2683531746034
1.0823745773843399e-08 114.54832328828243 2547.670993165785
1.083149314738268e-08 114.46639103418438 2550.120838844797
1.0839240425882892e-08 114.38457690557271 2563.008432539683
1.0846987609340799e-08 114.30288064722359 2546.5098655202823
1.0854734697753157e-08 114.22130200464795 2551.4953979276897
1.086248169111673e-08 114.1398407240888 2548.938285383598
1.0870228589428275e-08 114.05849655251863 2575.1888365299824
1.0877975392684554e-08 113.97726923763672 2553.980792548501
1.0885722100882327e-08 113.89615852786659 2560.092661485891
1.0893468714018345e-08 113.81516417235349 2571.1950920414465
1.090121523208937e-08 113.73428592096161 2559.8011739417993
1.090896165509216e-08 113.65352352427166 2549.6285273368608
1.0916707983023465e-08 113.57287673357831 2570.3618276014113
1.0924454215880043e-08 113.49234530088754 2566.660397376543
1.0932200353658648e-08 113.41192897891412 2564.926077491182
1.0939946396356031e-08 113.3316275210792 2586.617270171958
1.0947692343968949e-08 113.2514406815076 2588.4873098544977
1.0955438196494147e-08 113.17136821502554 2577.4604552469136
1.0963183953928384e-08 113.0914098771578 2558.9652915564375
1.0970929616268404e-08 113.01156542412564 2564.5008680555557
1.0978675183510958e-08 112.93183461284401 2557.4408895502647
1.0986420655652798e-08 112.85221720091917 2567.609815917108
1.0994166032690668e-08 112.77271294664634 2566.3503086419755
1.1001911314621317e-08 112.69332160900711 2567.825934193122
1.1009656501441495e-08 112.61404294766706 2553.1389853395062
1.101740159314794e-08 112.53487672297342 2575.6783923059966
1.1025146589737402e-08 112.45582269595248 2579.3703152557323
1.1032891491206627e-08 112.37688062830729 2586.372905643739
1.1040636297552357e-08 112.29805028241533 2611.234912367725
1.1048381008771334e-08 112.219331421326 2605.770502645503
1.1056125624860301e-08 112.14072380875831 2591.992807539683
1.1063870145815998e-08 112.06222720909852 2608.504326499118
1.1071614571635169e-08 111.98384138739775 2626.321924603175
1.107935890231455e-08 111.90556610936967 2626.2518601190477
1.1087103137850883e-08 111.82740114138818 2629.500110229277
1.1094847278240904e-08 111.74934625048505 2632.72975914903
1.1102591323481355e-08 111.67140120434755 2619.605585868607
1.1110335273568968e-08 111.59356577131632 2625.0460207231044
1.1118079128500484e-08 111.5158397203829 2633.7880979938273
1.1125822888272635e-08 111.43822282118755 2617.983424272487
1.1133566552882156e-08 111.36071484401694 2629.9441964285716
1.1141310122325782e-08 111.28331555980184 2609.015239197531
1.1149053596600248e-08 111.20602474011491 2631.5228174603176
1.1156796975702283e-08 111.12884215716855 2635.212604717813
1.1164540259628621e-08 111.05176758381242 2609.7592179232806
1.1172283448375994e-08 110.97480079353144 2630.196070326279
1.118002654194113e-08 110.89794156044348 2623.4310240299824
1.1187769540320757e-08 110.82118965929716 2614.3179563492067
1.119551244351161e-08 110.74454486546958 2619.81819058642
1.1203255251510413e-08 110.66800695496427 2628.636946097884
1.1210997964313891e-08 110.59157570440895 2632.051711309524
1.1218740581918776e-08 110.51525089105326 2644.163290895062
1.1226483104321791e-08 110.43903229276673 2613.928089175485
1.1234225531519662e-08 110.36291968803657 2642.610849316579
1.1241967863509111e-08 110.28691285596554 2619.504863866843
1.1249710100286863e-08 110.21101157626977 2616.7211612654323
1.1257452241849644e-08 110.13521562927664 2617.429866622575
1.1265194288194173e-08 110.05952479592278 2616.5695271164022
1.127293623931717e-08 109.98393885775181 2623.451071979718
1.128067809521536e-08 109.90845759691227 2642.3130924823636
1.128841985588546e-08 109.83308079615556 2652.1610449735454
1.1296161521324188e-08 109.7578082388339 2668.41442074515
1.1303903091528266e-08 109.68263970889811 2631.489817570547
1.1311644566494409e-08 109.60757499089576 2636.017554012346
1.1319385946219335e-08 109.53261386996886 2650.0082671957675
1.132712723069976e-08 109.457756131852 2684.7796103395062
1.1334868419932397e-08 109.38300156287028 2685.867986662258
1.1342609513913966e-08 109.30834994993715 2677.9324432319227
1.1350350512641178e-08 109.23380108055258 2667.1038635361556
1.1358091416110745e-08 109.15935474280089 2680.226038910935
1.1365832224319381e-08 109.08501072534877 2702.6421268738977
1.1373572937263798e-08 109.01076881744339 2704.953703703704
1.1381313554940706e-08 108.93662880891024 2711.4969824735454
1.1389054077346816e-08 108.8625904901513 2728.9493772045857
1.1396794504478836e-08 108.78865365214297 2713.314387676367
1.1404534836333477e-08 108.7148180864341 2720.8473186728397
1.1412275072907448e-08 108.64108358514409 2723.817377645503
1.1420015214197449e-08 108.56744994096098 2745.4036458333335
1.1427755260200193e-08 108.49391694713934 2753.9429701278664
1.1435495210912389e-08 108.42048439749841 2753.426890432099
1.144323506633073e-08 108.34715208642037 2729.6856398809527
1.1450974826451934e-08 108.27391980884805 2757.5821208112875
1.1458714491272694e-08 108.20078736028337 2768.4313684964727
1.1466454060789719e-08 108.12775453678518 2760.663786926808
1.1474193534999709e-08 108.05482113496754 2793.986579585538
1.1481932913899364e-08 107.98198695199773 2776.3872354497357
1.1489672197485385e-08 107.90925178559442 2759.8706872795415
1.1497411385754473e-08 107.83661543402576 2792.1201223544977
1.1505150478703326e-08 107.76407769610756 2786.846271494709
1.1512889476328643e-08 107.69163837120139 2779.2502342372136
1.1520628378627124e-08 107.61929725921273 2803.2454943783073
1.1528367185595459e-08 107.54705416058923 2833.4152474647267
1.1536105897230347e-08 107.47490887631871 2848.3951995149914
1.1543844513528487e-08 107.40286120792742 2826.161747685185
1.155158303448657e-08 107.33091095747824 2835.5323385141096
1.155932146010129e-08 107.25905792756889 2867.896274250441
1.1567059790369339e-08 107.18730192132999 2852.673404431217
1.1574798025287414e-08 107.11564274242339 2872.9256227954147
1.15825361648522e-08 107.04408019504038 2893.8123484347443
1.1590274209060392e-08 106.97261408389981 2896.156856261023
1.1598012157908681e-08 106.90124421424636 2902.0721726190477
1.1605750011393749e-08 106.82997039184892 2929.06215553351
1.1613487769512294e-08 106.75879242299845 2949.351782958554
1.1621225432261e-08 106.6877101145067 2944.042934303351
1.1628962999636551e-08 106.61672327370412 2965.426105048501
1.1636700471635633e-08 106.54583170843827 2970.8484209656085
1.164443784825494e-08 106.47503522707193 2967.6909033289244
1.1652175129491146e-08 106.40433363848167 2992.512400793651
1.1659912315340945e-08 106.33372675205581 2993.0472883597886
1.166764940580101e-08 106.26321437769293 2984.532007826279
1.1675386400868031e-08 106.19279632580003 3020.3297233245153
1.1683123300538687e-08 106.12247240729091 3020.6967179232806
1.1690860104809659e-08 106.05224243358445 3001.973517416226
1.1698596813677628e-08 105.98210621660287 3017.2834683641977
1.1706333427139273e-08 105.91206356877022 3025.4529045414465
1.1714069945191271e-08 105.84211430301049 3026.6767250881835
1.1721806367830303e-08 105.7722582327461 3039.078069885362
