string
20201021_p2.6_degreeper_secondprocessedoffset angle 0.010618023722386911 in rad by: offset_angle in degree:_2.2offset 0th. order in px_-131
nm eV  counts
1.0617824206549515e-09 1167.69867910189 412.88885315049055
1.0695876032205006e-09 1159.1775431570657 621.7593152350639
1.0773927351434296e-09 1150.77992420966 809.9347279059193
1.0851978164199893e-09 1142.5031559523109 836.1025812596451
1.0930028470464308e-09 1134.344648271283 839.5815291900905
1.1008078270190052e-09 1126.3018845440938 847.3923843625993
1.1086127563339633e-09 1118.3724190513456 846.0614648781967
1.1164176349875566e-09 1110.5538744971666 848.4301585579256
1.1242224629760363e-09 1102.8439396329893 856.3097563244048
1.1320272402956536e-09 1095.2403669796697 849.4711922674163
1.139831966942659e-09 1087.7409706432338 855.3872363109017
1.1476366429133048e-09 1080.3436242197915 863.2909682608577
1.1554412682038416e-09 1073.0462587854036 865.4917129974096
1.1632458428105215e-09 1065.8468609669035 865.9965760030865
1.1710503667295946e-09 1058.7434710899026 872.9401334463184
1.1788548399573133e-09 1051.7341814003914 872.6646678998568
1.1866592624899288e-09 1044.8171343565584 887.2954127397487
1.1944636343236922e-09 1037.9905209876026 892.0849006558643
1.2022679554548558e-09 1031.2525793164996 875.525070271164
1.21007222587967e-09 1024.6015928438346 888.7806532118057
1.2178764455943869e-09 1018.0358890899538 901.907035383598
1.2256806145952583e-09 1011.5538381928415 898.667758625441
1.2334847328785353e-09 1005.1538515592516 893.1073374807099
1.24128880044047e-09 998.8343805667447 908.4760371886024
1.249092817277314e-09 992.5939153144087 908.9649384782849
1.2568967833853185e-09 986.4309834201431 912.3982876570768
1.2647006987607358e-09 980.3441488624935 923.4644501970349
1.2725045633998171e-09 974.332010865127 934.960334683642
1.2803083772988145e-09 968.3932028221233 945.6674727182541
1.2881121404539797e-09 962.5263912623531 942.770522452326
1.2959158528615647e-09 956.7302748512944 952.1753790853727
1.3037195145178213e-09 951.0035834287163 946.2100763337743
1.311523125419001e-09 945.3450770807368 943.7121172977294
1.3193266855613562e-09 939.7535452448291 943.8155950314155
1.3271301949411387e-09 934.227805846422 953.8633165578153
1.3349336535546006e-09 928.7667044657985 966.1853005814595
1.3427370613979937e-09 923.3691135340601 978.2198832947531
1.3505404184675697e-09 918.0339315569818 956.5789568865741
1.3583437247595812e-09 912.7600823656318 960.707568617725
1.36614698027028e-09 907.546514392692 972.6010793857474
1.373950184995918e-09 902.3921999734496 974.7846783027447
1.3817533389327479e-09 897.2961346704873 980.8209583746694
1.3895564420770213e-09 892.2573366211428 977.5016146866734
1.3973594944249907e-09 887.2748459068406 977.7307408785274
1.4051624959729083e-09 882.3477239434511 971.7252561108356
1.4129654467170262e-09 877.4750528918609 976.3512989831349
1.4207683466535965e-09 872.6559350879777 992.4786000192902
1.4285711957788716e-09 867.8894924914259 992.130206611001
1.436373994089104e-09 863.1748661522217 983.4852818080358
1.444176741580546e-09 858.511215694748 991.8384521053792
1.4519794382494496e-09 853.8977188183776 988.9871178144291
1.4597820840920673e-09 849.3335708141205 991.202575575948
1.4675846791046516e-09 844.8179840967001 993.5157886215829
1.475387223283455e-09 840.3501877514856 999.343662161045
1.48318971662473e-09 835.9294270957339 997.5046330742946
1.4909921591247287e-09 831.5549632536167 990.8509527943122
1.4987945507797041e-09 827.2260727445284 1005.1693052799825
1.506596891585908e-09 822.9420470841965 995.1425832919974
1.5143991815395936e-09 818.702192398127 1004.3186883404983
1.522201420637013e-09 814.5058290469494 984.807193493717
1.530003608874419e-09 810.3522912632288 986.8681881751544
1.5378057462480644e-09 806.2409267993428 991.8348911830358
1.5456078327542015e-09 802.1710965860295 999.3260599233907
1.553409868389083e-09 798.142174401232 1009.2432674024471
1.5612118531489616e-09 794.1535465488782 1010.3412026703043
1.5690137870300904e-09 790.2046115472514 1010.7857711226852
1.576815670028721e-09 786.294779826618 1014.9828584862765
1.5846175021411075e-09 782.4234734357923 1002.1246348655203
1.5924192833635015e-09 778.5901257573353 1008.693981137015
1.6002210136921567e-09 774.7941812310869 1025.7186776620372
1.608022693123325e-09 771.0350950857547 1030.9183821097884
1.6158243216532604e-09 767.3123330782812 1027.9727630346122
1.6236258992782144e-09 763.6253712407323 1028.9349182236554
1.6314274259944405e-09 759.9736956344508 1028.6112402860451
1.6392289017981918e-09 756.3568021112364 1032.489493772046
1.6470303266857208e-09 752.7741960813182 1018.9484988150354
1.6548317006532805e-09 749.2253922878925 1021.9707358493166
1.6626330236971242e-09 745.7099145880143 1041.9742149608687
1.670434295813504e-09 742.2272957396325 1047.6397328317903
1.6782355169986735e-09 738.7770771945678 1032.8161039806548
1.6860366872488856e-09 735.3588088972433 1032.8553128789133
1.6938378065603936e-09 731.9720490889798 1024.2246920469577
1.7016388749294497e-09 728.6163641176795 1031.041770006614
1.7094398923523077e-09 725.2913282527214 1031.5983245149912
1.7172408588252206e-09 721.9965235049095 1025.3242204723326
1.7250417743444406e-09 718.7315394513073 1027.154215925375
1.7328426389062223e-09 715.4959730648063 1034.3926539076278
1.7406434525068173e-09 712.2894285482847 1030.5507674713406
1.7484442151424795e-09 709.1115171732033 1010.5401751267638
1.7562449268094624e-09 705.9618571225099 1016.5560929232805
1.7640455875040182e-09 702.8400733377136 1020.9253274153991
1.771846197222401e-09 699.7457973700018 1009.8429577270724
1.7796467559608632e-09 696.6786672352747 1000.7245249807099
1.7874472637156582e-09 693.6383272729801 1010.8866825810186
1.7952477204830397e-09 690.624428008629 1021.802593143739
1.8030481262592608e-09 687.6366260198854 1022.3887588527889
1.8108484810405747e-09 684.6745838061169 1014.1242714533731
1.8186487848232342e-09 681.7379696613067 1000.6990689070768
1.8264490376034928e-09 678.8264575502237 998.8615726962082
1.8342492393776044e-09 675.9397269877546 994.8204253127757
1.8420493901418216e-09 673.077462921305 992.3840267443784
1.849849489892398e-09 670.2393556161769 993.4818070023149
1.8576495386255872e-09 667.4251005438367 990.6309205178021
1.8654495363376417e-09 664.6343982729887 992.7888007054675
1.8732494830248164e-09 661.866954363371 988.9297296971451
1.881049378683363e-09 659.1224792621975 983.4392051091271
1.888849223309536e-09 656.4006882031657 980.7568962191359
1.8966490168995883e-09 653.7013011079601 970.6931526951059
1.904448759449773e-09 651.0240424901773 961.8327554907959
1.9122484509563447e-09 648.3686413616026 960.2209408068784
1.920048091415556e-09 645.7348311407766 956.2377628279322
1.9278476808236607e-09 643.1223495637787 960.2351457437721
1.9356472191769123e-09 640.5309385971724 958.7061063574736
1.9434467064715635e-09 637.9603443530474 946.3825851521165
1.9512461427038686e-09 635.4103170060997 943.2970308710869
1.959045527870081e-09 632.8806107126968 938.3109343998017
1.9668448619664548e-09 630.3709835318675 932.3796089616403
1.9746441449892416e-09 627.8811973481679 938.7282211061508
1.982443376934697e-09 625.4110177963663 939.8062505166998
1.9902425577990736e-09 622.9602141879049 928.9988382867615
1.998041687578625e-09 620.5285594390809 927.9993300126764
2.0058407662696054e-09 618.115830000908 927.1831769455468
2.0136397938682677e-09 615.7218057906065 913.6911608176257
2.0214387703708653e-09 613.3462701246823 896.9455768780314
2.0292376957736526e-09 610.9890096535493 906.2130215222663
2.037036570072882e-09 608.6498142976562 887.3544629078484
2.0448353932648096e-09 606.3284771850742 892.0387378403329
2.0526341653456862e-09 604.0247945905116 889.0054477375442
2.060432886311767e-09 601.738565875711 890.8930250702713
2.0682315561593052e-09 599.4695934311989 884.7030225212192
2.076030174884555e-09 597.2176826193484 866.3647073412699
2.0838287424837694e-09 594.9826417187214 870.6792706955468
2.091627258953202e-09 592.7642818696572 865.7875623484348
2.0994257242891073e-09 590.5624170210741 858.691505284116
2.107224138487738e-09 588.376863878455 853.811366705247
2.1150225015453487e-09 586.2074418529824 860.8573469535385
2.1228208134581928e-09 584.053973011798 846.02756506972
2.1306190742225238e-09 581.9162820293536 853.2436342592594
2.138417283834596e-09 579.7941961398282 853.8254295497135
2.146215442290662e-09 577.687545090584 857.8515840291557
2.1540135495869767e-09 575.5961610966324 862.239669449956
2.161811605719793e-09 573.5198787960891 864.4589292603616
2.1696096106853655e-09 571.4585352065878 861.8158551036156
2.177407564479948e-09 569.4119696826342 872.3549623842594
2.1852054670997927e-09 567.3800238738712 871.3419639412479
2.193003318541155e-09 565.3625416842373 863.1451211488647
2.2008011188002888e-09 563.3593692319927 859.75257833168
2.2085988678734466e-09 561.3703548105947 860.2900709256504
2.216396565756883e-09 559.3953488503975 848.5959631972003
2.2241942124468514e-09 557.4342038811601 858.8016613618828
2.2319918079396063e-09 555.48677449534 861.0030993372466
2.2397893522314007e-09 553.5529173121553 855.9726657228285
2.247586845318489e-09 551.6324909423936 844.2232840401787
2.255384287197125e-09 549.725355953954 846.8217153397818
2.2631816778635613e-09 547.8313748381007 852.1268265335649
2.2709790173140537e-09 545.9504119764118 842.4760036031196
2.278776305544855e-09 544.0823336084094 839.9905271715169
2.286573542552219e-09 542.2270077998508 841.4963107638889
2.2943707283323993e-09 540.3843044116675 838.4230625482254
2.30216786288165e-09 538.5540950695358 829.6150113329476
2.3099649461962258e-09 536.736253134065 816.7973055831129
2.3177619782723793e-09 534.9306536715869 826.8236701871142
2.325558959106365e-09 533.137173425534 818.863975349978
2.3333558886944364e-09 531.3556907883919 822.867980634094
2.3411527670328478e-09 529.5860857742132 816.3104753982034
2.348949594117852e-09 527.8282399916789 815.9197556699185
2.3567463699457046e-09 526.0820366176944 809.8768833705358
2.3645430945126583e-09 524.34736037151 802.8589211653991
2.372339767814967e-09 522.6240974893514 790.573696022101
